types, dx, dy, counts
Starfall Hammock;Farmland, 8, 8, 1;27;0;4;0;28
Starfall Hammock;Farmland, 8, 8, 1;27;0;4;2;26
Starfall Hammock;Farmland, 8, 8, 2;24;1;0;7;14
Starfall Hammock;Farmland, 8, 8, 2;26;0;4;0;28
Starfall Hammock;Farmland, 8, 8, 2;26;0;4;2;26
Starfall Hammock;Farmland, 8, 8, 3;25;0;4;2;26
Starfall Hammock;Farmland, 8, 8, 6;14;2;0;2;21
Starfall Hammock;Farmland, 8, 8, 7;7;1;0;7;13
Starfall Hammock;Farmland, 8, 8, 7;13;0;1;7;13
Starfall Hammock;Farmland, 8, 8, 7;13;1;0;7;7
Starfall Hammock;Farmland, 8, 8, 7;14;1;0;2;24
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;0;0;8;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;0;3;5;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;0;8;0;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;2;0;6;0;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;2;0;6;2;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;2;1;5;0;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 0;3;1;4;0;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 1;1;1;4;0;3
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 1;1;1;5;0;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 1;1;1;5;1;1
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 1;1;6;0;2;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 2;0;6;0;2;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 0, 3;0;1;4;1;1
Starfall Hammock;Tidewhisper Sandcastle, 2, 1, 0;0;2;6;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 1, 0;0;4;4;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 1, 0;0;5;3;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 1, 0;3;2;2;1;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 1, 2;0;2;4;2;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 0;0;1;7;0;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 0;4;0;4;0;4
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 0;5;2;1;3;1
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 1;4;1;2;2;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 2;2;2;2;2;2
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 3;1;0;4;0;4
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 3;1;4;0;4;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 4;0;4;0;4;0
Starfall Hammock;Tidewhisper Sandcastle, 2, 2, 5;0;1;2;2;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 0, 0;2;1;4;0;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 0, 0;3;2;2;0;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 0, 3;0;3;2;0;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 1, 0;2;2;2;1;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 1, 1;3;2;2;2;0
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 0;4;0;4;2;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 0;5;1;2;0;4
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 1;3;0;3;5;0
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 1;3;1;2;2;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 1;4;0;3;2;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 2;2;0;3;2;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 2;2;0;3;3;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 2, 5;0;2;1;3;1
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 1;3;0;4;0;4
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 2;2;2;2;0;4
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 2;2;3;1;3;1
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 3;1;0;3;2;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 3;2;1;2;2;2
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 4;0;4;0;1;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 4;1;1;2;1;3
Starfall Hammock;Tidewhisper Sandcastle, 3, 3, 5;0;1;2;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 0, 2;1;4;0;2;1
Starfall Hammock;Tidewhisper Sandcastle, 4, 0, 3;0;1;3;1;2
Starfall Hammock;Tidewhisper Sandcastle, 4, 1, 3;0;3;1;2;1
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 0;4;0;4;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 0;4;1;3;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 1;3;0;4;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 2;2;0;4;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 2;2;4;0;1;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 2;2;4;0;4;0
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 3;1;2;2;2;2
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 4;0;0;4;0;4
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 4;0;1;2;1;4
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 4;0;4;0;2;2
Starfall Hammock;Tidewhisper Sandcastle, 4, 2, 5;0;1;2;3;1
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 2;2;0;4;0;4
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 2;2;1;2;2;3
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 3;2;2;1;2;2
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 4;0;4;0;0;4
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 5;0;2;1;2;2
Starfall Hammock;Tidewhisper Sandcastle, 4, 3, 5;0;3;0;3;1
Starfall Hammock;Tidewhisper Sandcastle, 4, 4, 0;5;1;1;4;1
Starfall Hammock;Tidewhisper Sandcastle, 5, 0, 3;0;2;2;3;0
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 1;3;4;0;1;3
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 2;2;1;2;3;2
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 2;3;0;3;2;2
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 3;1;2;1;3;2
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 3;1;4;0;1;3
Starfall Hammock;Tidewhisper Sandcastle, 5, 2, 4;0;2;2;1;3
Starfall Hammock;Tidewhisper Sandcastle, 5, 3, 2;2;1;3;1;3
Starfall Hammock;Tidewhisper Sandcastle, 5, 3, 2;2;1;3;2;2
Starfall Hammock;Tidewhisper Sandcastle, 5, 3, 2;2;2;1;0;5
Starfall Hammock;Tidewhisper Sandcastle, 5, 3, 2;2;4;0;0;4
Starfall Hammock;Tidewhisper Sandcastle, 5, 5, 0;5;1;1;3;2
Starfall Hammock;Tidewhisper Sandcastle, 6, 2, 0;4;4;0;0;4
Starfall Hammock;Tidewhisper Sandcastle, 6, 2, 1;3;4;0;4;0
Starfall Hammock;Tidewhisper Sandcastle, 6, 2, 3;1;0;4;2;2
Starfall Hammock;Tidewhisper Sandcastle, 6, 2, 3;1;3;1;1;3
Starfall Hammock;Tidewhisper Sandcastle, 6, 2, 4;0;1;3;3;1
Starfall Hammock;Tidewhisper Sandcastle, 6, 3, 0;4;4;0;4;0
Starfall Hammock;Tidewhisper Sandcastle, 6, 3, 1;3;1;3;1;3
Starfall Hammock;Tidewhisper Sandcastle, 6, 3, 1;3;3;1;0;4
Starfall Hammock;Tidewhisper Sandcastle, 6, 3, 1;3;4;0;3;1
Starfall Hammock;Tidewhisper Sandcastle, 6, 3, 3;2;3;0;2;2
Starfall Hammock;Tidewhisper Sandcastle, 6, 6, 4;1;0;0;3;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 0;3;0;5;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 0;5;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 0;5;0;3;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 0;5;2;1;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 1;2;0;5;1;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 1;4;0;3;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 1;4;1;2;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 1;4;3;0;5;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 2;1;0;5;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 2;1;0;5;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 2;1;2;3;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 2;1;5;0;1;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 2;3;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 3;0;5;0;1;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 3;0;5;0;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 3;2;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 3;2;1;2;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 3;2;3;0;5;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 4;1;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 4;1;0;3;5;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 4;1;2;1;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 5;0;0;3;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 5;0;1;2;5;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 5;0;3;0;0;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 5;0;3;0;2;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 0, 5;0;3;0;5;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 0;3;0;5;1;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 0;3;5;0;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 1;2;1;4;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 1;4;2;1;3;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 2;1;3;2;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 3;0;0;5;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 1, 5;0;3;0;1;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 0;3;5;0;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 0;6;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 0;6;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 0;6;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 0;6;1;1;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 1;2;0;5;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 1;5;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 2;1;1;4;1;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 2;4;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 2;4;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 2;4;0;2;4;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 3;0;1;4;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 3;0;5;0;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 3;3;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 3;3;1;1;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 3;3;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 4;2;1;1;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 4;2;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 5;1;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 5;1;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 6;0;0;2;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 6;0;1;1;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 6;0;1;1;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 6;0;2;0;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 2, 6;0;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 0;3;0;5;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 0;3;0;5;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 0;3;3;2;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 0;6;0;2;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 0;6;0;2;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 1;2;5;0;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;1;1;4;2;1
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;1;5;0;3;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;4;0;2;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;4;1;1;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;4;1;1;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 2;4;1;1;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 3;0;5;0;0;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 3;3;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 3;3;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 3;3;0;2;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 4;2;0;2;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 6;0;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 3, 6;0;2;0;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 0;6;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 0;6;2;0;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 1;5;0;2;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 1;5;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 2;4;0;2;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 3;3;1;1;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 3;3;1;1;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 3;3;2;0;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 4, 6;0;2;0;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 1;5;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 1;5;1;1;6;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 2;4;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 2;4;2;0;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 3;3;1;1;3;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 6;0;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 5, 6;0;1;1;0;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 6, 0;6;0;2;4;2
Starfall Hammock;Tidewhisper Sandcastle, 7, 6, 1;5;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 6, 2;4;2;0;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 0;7;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 0;7;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 0;7;0;1;3;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 0;7;1;0;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 0;7;1;0;2;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 1;6;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 2;5;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 2;5;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 2;5;1;0;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 3;4;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 3;4;1;0;4;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 3;4;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;2;1;1;1;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;3;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;3;0;1;1;6
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;3;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;3;1;0;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 4;3;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 6;1;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 7;0;0;1;3;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 7;0;0;1;7;0
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 7;0;1;0;3;4
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 7;0;1;0;4;3
Starfall Hammock;Tidewhisper Sandcastle, 7, 7, 7;0;1;0;7;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 0;5;0;3;2;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 0;5;2;1;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 1;2;2;3;1;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 1;2;3;2;0;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 1;4;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 1;4;1;2;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 2;3;1;2;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 2;3;2;1;2;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 3;0;0;5;1;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 3;2;1;2;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 4;1;3;0;5;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 0, 5;0;0;3;0;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 0;3;1;4;2;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 0;5;0;3;3;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 1;2;0;5;2;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 1;2;5;0;2;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 2;1;1;4;3;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 1, 3;2;0;3;1;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 1;2;3;2;2;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 2;1;3;2;1;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 2;4;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 2;4;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 3;3;0;2;6;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 5;1;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 5;1;0;2;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 5;1;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 6;0;0;2;5;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 6;0;2;0;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 2, 6;0;2;0;5;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 0;3;2;3;2;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 0;3;5;0;1;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 0;6;2;0;0;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 2;1;0;5;3;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 3;3;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 5;1;0;2;5;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 3, 5;1;2;0;6;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 0;6;1;1;1;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 1;5;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 1;5;0;2;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 1;5;2;0;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 3;3;1;1;4;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 4;2;1;1;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 4;2;2;0;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 4, 5;1;1;1;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 5, 4;2;0;2;0;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 5, 4;2;1;1;3;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 5, 6;0;1;1;4;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 6, 0;6;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 6, 1;5;2;0;2;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 6, 2;5;0;1;5;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 6, 3;3;2;0;1;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 6, 5;2;0;0;2;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 0;6;2;0;5;1
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 0;7;0;1;7;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 1;5;0;2;4;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 1;6;1;0;3;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 2;5;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 2;5;0;1;3;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 2;5;0;1;4;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 2;5;1;0;1;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 3;4;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 4;3;1;0;2;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 7;0;0;1;0;7
Starfall Hammock;Tidewhisper Sandcastle, 8, 7, 7;0;1;0;5;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 0;7;0;1;4;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 1;6;1;0;0;7
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 1;6;1;0;4;3
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 2;4;1;1;6;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 2;5;0;1;7;0
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 2;5;1;0;3;4
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 3;3;0;2;4;2
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 7;0;0;1;2;5
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 7;0;1;0;1;6
Starfall Hammock;Tidewhisper Sandcastle, 8, 8, 7;0;1;0;2;5
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;1;0;5;13;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;1;0;8;8;0;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;1;5;0;13;3;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;1;8;0;8;0;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;6;0;0;24;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;0;6;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;2;1;0;5;11;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;2;4;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;0;24;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;4;14;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;5;11;0;2;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;5;11;1;1;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 0;3;1;0;5;12;0;1;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 1;0;1;0;5;12;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 1;1;4;0;0;24;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 1;1;4;0;0;24;0;1;5
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 1;1;4;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 1;1;4;0;0;24;1;1;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 2;0;1;5;0;11;3;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 2;0;4;0;0;24;0;0;6
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 2;0;4;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 2;0;4;0;0;24;0;3;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 2;0;4;0;0;24;3;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;0;0;24;0;2;4
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;0;0;24;3;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;4;0;14;3;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;5;0;11;2;0;1
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;5;0;12;0;0;2
Starfall Hammock;Tidewhisper Sandcastle;Farmland, 2, 0, 3;0;1;5;0;13;0;0;1
